	host_response_time	cancellation_policy	host_is_superhost	host_has_profile_pic	host_identity_verified	is_location_exact	instant_bookable	require_guest_profile_picture	require_guest_phone_verification	24-Hour_Check-in	Air_Conditioning	Breakfast	Buzzer/Wireless_Intercom	Cable_TV	Carbon_Monoxide_Detector	Cat(s)	Dog(s)	Dryer	Elevator_in_Building	Essentials	Family/Kid_Friendly	Fire_Extinguisher	First_Aid_Kit	Free_Parking_on_Premises	Gym	Hair_Dryer	Hangers	Heating	Hot_Tub	Indoor_Fireplace	Internet	Iron	Kitchen	Laptop_Friendly_Workspace	Pets_Allowed	Pets_live_on_this_property	Safety_Card	Shampoo	Smoke_Detector	Suitable_for_Events	TV	Washer	Wheelchair_Accessible	Wireless_Internet	property_type_Apartment	property_type_House	room_type_Entire_home/apt	room_type_Private_room	bed_type_Real_Bed
3026	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1
3027	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1
3028	0	2	0	1	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1
3029	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1
3030	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	1
3031	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	1	1	1	0	0	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	0	1	0	1
3032	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	1
3033	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	1	0	1	1	0	1
3034	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1
3035	2	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	0
3036	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1
3037	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1
3038	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	1	0	1
3039	2	2	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1
3040	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1
3042	2	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
3043	0	1	0	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	0	1	0	1	1	0	1
3044	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1
3045	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	1
3046	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	1	1	0	1	0	1	1	0	1
3049	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	1	1	0	1	0	1	1	0	1
3050	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1
3051	2	2	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1
3052	0	2	0	1	1	1	1	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	0	1
3054	0	2	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1
3055	2	2	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	0	1	0	1	1	0	1	0	1
3056	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	0	1	1
3057	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
3058	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	1	1
3059	1	2	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	1	0	1	1	1	0	1	0	1
3060	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	1
3061	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1
3062	0	1	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	0	1
3064	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	1
3065	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	1
3066	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1
3067	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	0	1	0	1	1	0	1
3068	2	0	1	1	1	1	0	1	1	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	0	1	1	0	1	0	1
3069	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1
3071	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1
3072	0	2	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1
3073	1	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1
3074	0	1	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1
3075	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	1	1
3076	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	1	0	1	0
3077	0	1	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
3078	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	1
3079	0	2	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	1
3080	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	1
3081	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	1	0	1	1	0	1	0	1	1	0	1
3082	0	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1
3083	1	2	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1	1	0	1
3084	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1
3086	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	1
3087	0	2	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1
3088	0	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1
3089	1	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	0	1	1	0	1
3090	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
3091	0	2	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0
3093	0	2	0	1	1	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1
3094	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1
3095	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1
3096	0	2	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	1	0	1	1
3097	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1
3098	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0
3100	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	1
3101	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
3102	0	2	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	1	0	1
3103	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	1
3104	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1
3105	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	1	1
3107	2	2	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1
3108	0	2	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	1	1	0	1	0	1
3109	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1
3110	2	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1
3111	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	0	1	0	1	1	0	1
3112	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
3113	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1
3114	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1
3116	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1
3118	2	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1
3119	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1
3120	0	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	0	1	0	1
3121	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	1	1	0	1	0	1
3122	0	2	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	1
3124	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	1	1	0	1	1	0	1	0	1
3126	0	2	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1
3128	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1
3130	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1	1	0	1	0	0	1	0	1	1	0	1
3131	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1
3132	2	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1
3133	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
3134	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1
3135	2	2	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1
3136	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	1
3139	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	1
3140	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1
3141	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	1	0	0	1	1
3143	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1
3144	1	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	1	0	1
3146	2	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1
3147	2	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1
3148	0	2	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1
3149	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1
3150	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1
3154	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1
3156	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1
3157	0	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	0	1
3158	0	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	1
3160	0	2	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	1	1	1	1	0	1	0	1
3161	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1
3162	2	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	1
3163	2	2	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1
3164	0	2	0	1	1	1	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
3165	1	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1
3167	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1
3168	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1	0	1	0	1	1	0	1
3170	0	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1
3171	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1	0	1
3173	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	1	1	0	1	0	1	1	0	1
3174	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1
3177	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	1	1	0	1	1	0	1	0	1
3178	0	2	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1
3179	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1
3180	0	2	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1
3181	0	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1
3183	2	2	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1
3184	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1
3186	1	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	1	0	0	1	1
3187	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1
3189	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	1
3191	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	1	1
3192	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1
3193	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	0	1	0	1
